,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
9315,NORTE,RORAIMA,2.84,2011-01-19,2011
9316,NORTE,RONDONIA,2.864,2011-01-19,2011
9317,NORTE,PARA,2.746,2011-01-19,2011
9318,NORTE,AMAZONAS,2.71,2011-01-19,2011
9319,NORTE,AMAPA,2.799,2011-01-19,2011
9320,NORDESTE,SERGIPE,2.588,2011-01-19,2011
9321,SUDESTE,ESPIRITO SANTO,2.763,2011-01-19,2011
9322,NORDESTE,RIO GRANDE DO NORTE,2.674,2011-01-19,2011
9323,NORDESTE,PERNAMBUCO,2.658,2011-01-19,2011
9324,NORDESTE,PARAIBA,2.463,2011-01-19,2011
9325,NORDESTE,MARANHAO,2.539,2011-01-19,2011
9326,NORDESTE,CEARA,2.669,2011-01-19,2011
9327,NORDESTE,BAHIA,2.741,2011-01-19,2011
9328,NORDESTE,ALAGOAS,2.8,2011-01-19,2011
9329,CENTRO OESTE,MATO GROSSO DO SUL,2.692,2011-01-19,2011
9330,CENTRO OESTE,MATO GROSSO,2.884,2011-01-19,2011
9331,NORDESTE,PIAUI,2.715,2011-01-19,2011
9332,SUDESTE,MINAS GERAIS,2.595,2011-01-19,2011
9333,SUDESTE,RIO DE JANEIRO,2.674,2011-01-19,2011
9334,SUDESTE,SAO PAULO,2.511,2011-01-19,2011
9335,SUL,SANTA CATARINA,2.63,2011-01-19,2011
9336,SUL,RIO GRANDE DO SUL,2.609,2011-01-19,2011
9337,SUL,PARANA,2.595,2011-01-19,2011
9338,CENTRO OESTE,GOIAS,2.698,2011-01-19,2011
9339,CENTRO OESTE,DISTRITO FEDERAL,2.774,2011-01-19,2011
9340,NORTE,ACRE,3.045,2011-01-19,2011
9341,NORDESTE,RIO GRANDE DO NORTE,2.678,2011-01-26,2011
9342,NORTE,PARA,2.746,2011-01-26,2011
9343,NORTE,AMAZONAS,2.707,2011-01-26,2011
9344,NORTE,AMAPA,2.808,2011-01-26,2011
9345,NORTE,ACRE,3.039,2011-01-26,2011
9346,NORDESTE,SERGIPE,2.591,2011-01-26,2011
9347,CENTRO OESTE,MATO GROSSO DO SUL,2.679,2011-01-26,2011
9348,NORDESTE,PERNAMBUCO,2.649,2011-01-26,2011
9349,NORDESTE,PARAIBA,2.492,2011-01-26,2011
9350,NORDESTE,MARANHAO,2.587,2011-01-26,2011
9351,NORDESTE,CEARA,2.666,2011-01-26,2011
9352,NORDESTE,BAHIA,2.726,2011-01-26,2011
9353,NORDESTE,ALAGOAS,2.816,2011-01-26,2011
9354,NORTE,RONDONIA,2.864,2011-01-26,2011
9355,NORDESTE,PIAUI,2.686,2011-01-26,2011
9356,NORTE,RORAIMA,2.84,2011-01-26,2011
9357,SUDESTE,ESPIRITO SANTO,2.762,2011-01-26,2011
9358,SUDESTE,MINAS GERAIS,2.598,2011-01-26,2011
9359,SUDESTE,RIO DE JANEIRO,2.675,2011-01-26,2011
9360,SUDESTE,SAO PAULO,2.501,2011-01-26,2011
9361,SUL,PARANA,2.597,2011-01-26,2011
9362,SUL,RIO GRANDE DO SUL,2.61,2011-01-26,2011
9363,SUL,SANTA CATARINA,2.649,2011-01-26,2011
9364,CENTRO OESTE,DISTRITO FEDERAL,2.774,2011-01-26,2011
9365,NORTE,TOCANTINS,2.801,2011-01-26,2011
9366,CENTRO OESTE,MATO GROSSO,2.889,2011-01-26,2011
9367,CENTRO OESTE,GOIAS,2.691,2011-01-26,2011
9368,SUL,RIO GRANDE DO SUL,2.607,2011-02-02,2011
9369,SUL,SANTA CATARINA,2.636,2011-02-02,2011
9370,SUL,PARANA,2.601,2011-02-02,2011
9371,SUDESTE,SAO PAULO,2.508,2011-02-02,2011
9372,NORTE,AMAPA,2.808,2011-02-02,2011
9373,SUDESTE,MINAS GERAIS,2.602,2011-02-02,2011
9374,CENTRO OESTE,DISTRITO FEDERAL,2.774,2011-02-02,2011
9375,CENTRO OESTE,GOIAS,2.689,2011-02-02,2011
9376,CENTRO OESTE,MATO GROSSO,2.887,2011-02-02,2011
9377,CENTRO OESTE,MATO GROSSO DO SUL,2.662,2011-02-02,2011
9378,NORDESTE,ALAGOAS,2.814,2011-02-02,2011
9379,NORDESTE,BAHIA,2.763,2011-02-02,2011
9380,SUDESTE,RIO DE JANEIRO,2.678,2011-02-02,2011
9381,NORDESTE,CEARA,2.667,2011-02-02,2011
9382,NORDESTE,PARAIBA,2.545,2011-02-02,2011
9383,NORDESTE,PERNAMBUCO,2.64,2011-02-02,2011
9384,NORDESTE,PIAUI,2.688,2011-02-02,2011
9385,NORDESTE,RIO GRANDE DO NORTE,2.674,2011-02-02,2011
9386,NORDESTE,SERGIPE,2.611,2011-02-02,2011
9387,NORTE,ACRE,3.036,2011-02-02,2011
9388,NORTE,AMAZONAS,2.709,2011-02-02,2011
9389,NORTE,PARA,2.748,2011-02-02,2011
9390,NORTE,RONDONIA,2.863,2011-02-02,2011
9391,NORTE,RORAIMA,2.839,2011-02-02,2011
9392,NORTE,TOCANTINS,2.801,2011-02-02,2011
9393,SUDESTE,ESPIRITO SANTO,2.768,2011-02-02,2011
9394,NORDESTE,MARANHAO,2.56,2011-02-02,2011
9395,CENTRO OESTE,GOIAS,2.686,2011-02-09,2011
9396,CENTRO OESTE,DISTRITO FEDERAL,2.78,2011-02-09,2011
9397,SUDESTE,ESPIRITO SANTO,2.765,2011-02-09,2011
9398,NORTE,RORAIMA,2.838,2011-02-09,2011
9399,NORTE,RONDONIA,2.863,2011-02-09,2011
9400,NORTE,PARA,2.738,2011-02-09,2011
9401,NORTE,AMAZONAS,2.713,2011-02-09,2011
9402,NORTE,AMAPA,2.808,2011-02-09,2011
9403,NORTE,ACRE,3.037,2011-02-09,2011
9404,NORDESTE,SERGIPE,2.589,2011-02-09,2011
9405,NORDESTE,RIO GRANDE DO NORTE,2.677,2011-02-09,2011
9406,NORDESTE,PIAUI,2.682,2011-02-09,2011
9407,NORDESTE,PERNAMBUCO,2.642,2011-02-09,2011
9408,NORDESTE,PARAIBA,2.546,2011-02-09,2011
9409,NORDESTE,MARANHAO,2.516,2011-02-09,2011
9410,NORDESTE,CEARA,2.668,2011-02-09,2011
9411,NORDESTE,BAHIA,2.763,2011-02-09,2011
9412,NORDESTE,ALAGOAS,2.799,2011-02-09,2011
9413,CENTRO OESTE,MATO GROSSO DO SUL,2.714,2011-02-09,2011
9414,CENTRO OESTE,MATO GROSSO,2.893,2011-02-09,2011
9415,SUDESTE,MINAS GERAIS,2.613,2011-02-09,2011
9416,SUDESTE,RIO DE JANEIRO,2.681,2011-02-09,2011
9417,NORTE,TOCANTINS,2.801,2011-02-09,2011
9418,SUL,PARANA,2.599,2011-02-09,2011
9419,SUDESTE,SAO PAULO,2.51,2011-02-09,2011
9420,SUL,RIO GRANDE DO SUL,2.61,2011-02-09,2011
9421,SUL,SANTA CATARINA,2.66,2011-02-09,2011
9422,NORTE,ACRE,3.035,2011-02-16,2011
9423,NORTE,AMAPA,2.816,2011-02-16,2011
9424,NORTE,AMAZONAS,2.699,2011-02-16,2011
9425,NORTE,PARA,2.744,2011-02-16,2011
9426,NORTE,RONDONIA,2.863,2011-02-16,2011
9427,NORTE,RORAIMA,2.84,2011-02-16,2011
9428,NORDESTE,SERGIPE,2.631,2011-02-16,2011
9429,NORTE,TOCANTINS,2.801,2011-02-16,2011
9430,SUDESTE,MINAS GERAIS,2.618,2011-02-16,2011
9431,SUDESTE,RIO DE JANEIRO,2.674,2011-02-16,2011
9432,SUDESTE,SAO PAULO,2.507,2011-02-16,2011
9433,SUL,PARANA,2.609,2011-02-16,2011
9434,SUL,RIO GRANDE DO SUL,2.612,2011-02-16,2011
9435,SUL,SANTA CATARINA,2.631,2011-02-16,2011
9436,SUDESTE,ESPIRITO SANTO,2.768,2011-02-16,2011
9437,NORDESTE,RIO GRANDE DO NORTE,2.685,2011-02-16,2011
9438,NORDESTE,PERNAMBUCO,2.645,2011-02-16,2011
9439,NORDESTE,PIAUI,2.678,2011-02-16,2011
9440,CENTRO OESTE,DISTRITO FEDERAL,2.78,2011-02-16,2011
9441,CENTRO OESTE,GOIAS,2.71,2011-02-16,2011
9442,CENTRO OESTE,MATO GROSSO DO SUL,2.729,2011-02-16,2011
9443,NORDESTE,ALAGOAS,2.809,2011-02-16,2011
9444,NORDESTE,BAHIA,2.757,2011-02-16,2011
9445,NORDESTE,CEARA,2.674,2011-02-16,2011
9446,NORDESTE,MARANHAO,2.552,2011-02-16,2011
9447,NORDESTE,PARAIBA,2.541,2011-02-16,2011
9448,CENTRO OESTE,MATO GROSSO,2.894,2011-02-16,2011
9449,NORDESTE,RIO GRANDE DO NORTE,2.738,2011-02-23,2011
9450,NORDESTE,SERGIPE,2.629,2011-02-23,2011
9451,NORTE,ACRE,3.038,2011-02-23,2011
9452,NORTE,AMAPA,2.816,2011-02-23,2011
9453,NORTE,AMAZONAS,2.715,2011-02-23,2011
9454,NORTE,PARA,2.743,2011-02-23,2011
9455,NORTE,RONDONIA,2.863,2011-02-23,2011
9456,NORTE,RORAIMA,2.838,2011-02-23,2011
9457,NORTE,TOCANTINS,2.801,2011-02-23,2011
9458,SUDESTE,ESPIRITO SANTO,2.764,2011-02-23,2011
9459,SUDESTE,MINAS GERAIS,2.626,2011-02-23,2011
9460,SUDESTE,RIO DE JANEIRO,2.695,2011-02-23,2011
9461,SUDESTE,SAO PAULO,2.513,2011-02-23,2011
9462,NORDESTE,PIAUI,2.667,2011-02-23,2011
9463,CENTRO OESTE,DISTRITO FEDERAL,2.78,2011-02-23,2011
9464,CENTRO OESTE,GOIAS,2.741,2011-02-23,2011
9465,CENTRO OESTE,MATO GROSSO,2.888,2011-02-23,2011
9466,CENTRO OESTE,MATO GROSSO DO SUL,2.715,2011-02-23,2011
9467,NORDESTE,ALAGOAS,2.799,2011-02-23,2011
9468,NORDESTE,BAHIA,2.746,2011-02-23,2011
9469,SUL,RIO GRANDE DO SUL,2.625,2011-02-23,2011
9470,SUL,PARANA,2.61,2011-02-23,2011
9471,NORDESTE,CEARA,2.67,2011-02-23,2011
9472,SUL,SANTA CATARINA,2.624,2011-02-23,2011
9473,NORDESTE,PARAIBA,2.541,2011-02-23,2011
9474,NORDESTE,MARANHAO,2.707,2011-02-23,2011
9475,NORDESTE,PERNAMBUCO,2.634,2011-02-23,2011
9476,NORDESTE,PERNAMBUCO,2.622,2011-03-02,2011
9477,NORTE,ACRE,3.037,2011-03-02,2011
9478,NORDESTE,SERGIPE,2.643,2011-03-02,2011
9479,NORDESTE,RIO GRANDE DO NORTE,2.76,2011-03-02,2011
9480,NORDESTE,PIAUI,2.657,2011-03-02,2011
9481,CENTRO OESTE,DISTRITO FEDERAL,2.78,2011-03-02,2011
9482,CENTRO OESTE,GOIAS,2.77,2011-03-02,2011
9483,CENTRO OESTE,MATO GROSSO DO SUL,2.723,2011-03-02,2011
9484,NORDESTE,ALAGOAS,2.796,2011-03-02,2011
9485,NORDESTE,BAHIA,2.715,2011-03-02,2011
9486,NORDESTE,CEARA,2.722,2011-03-02,2011
9487,NORDESTE,MARANHAO,2.719,2011-03-02,2011
9488,NORDESTE,PARAIBA,2.537,2011-03-02,2011
9489,CENTRO OESTE,MATO GROSSO,2.892,2011-03-02,2011
9490,NORTE,RORAIMA,2.839,2011-03-02,2011
9491,NORTE,RONDONIA,2.859,2011-03-02,2011
9492,NORTE,PARA,2.746,2011-03-02,2011
9493,NORTE,AMAZONAS,2.715,2011-03-02,2011
9494,NORTE,AMAPA,2.816,2011-03-02,2011
9495,NORTE,TOCANTINS,2.8,2011-03-02,2011
9496,SUDESTE,ESPIRITO SANTO,2.783,2011-03-02,2011
9497,SUDESTE,MINAS GERAIS,2.641,2011-03-02,2011
9498,SUDESTE,RIO DE JANEIRO,2.693,2011-03-02,2011
9499,SUL,SANTA CATARINA,2.643,2011-03-02,2011
9500,SUL,RIO GRANDE DO SUL,2.629,2011-03-02,2011
9501,SUL,PARANA,2.617,2011-03-02,2011
9502,SUDESTE,SAO PAULO,2.523,2011-03-02,2011
9503,NORDESTE,SERGIPE,2.637,2011-03-09,2011
9504,NORTE,ACRE,3.038,2011-03-09,2011
9505,NORTE,AMAPA,2.818,2011-03-09,2011
9506,NORDESTE,RIO GRANDE DO NORTE,2.76,2011-03-09,2011
9507,NORTE,AMAZONAS,2.704,2011-03-09,2011
9508,NORTE,PARA,2.75,2011-03-09,2011
9509,NORTE,RONDONIA,2.859,2011-03-09,2011
9510,NORTE,RORAIMA,2.838,2011-03-09,2011
9511,NORTE,TOCANTINS,2.8,2011-03-09,2011
9512,SUDESTE,MINAS GERAIS,2.641,2011-03-09,2011
9513,SUDESTE,RIO DE JANEIRO,2.699,2011-03-09,2011
9514,SUDESTE,SAO PAULO,2.538,2011-03-09,2011
9515,SUL,PARANA,2.62,2011-03-09,2011
9516,SUL,RIO GRANDE DO SUL,2.636,2011-03-09,2011
9517,SUL,SANTA CATARINA,2.626,2011-03-09,2011
9518,SUDESTE,ESPIRITO SANTO,2.781,2011-03-09,2011
9519,NORDESTE,PIAUI,2.661,2011-03-09,2011
9520,NORDESTE,PARAIBA,2.535,2011-03-09,2011
9521,NORDESTE,PERNAMBUCO,2.623,2011-03-09,2011
9522,CENTRO OESTE,DISTRITO FEDERAL,2.941,2011-03-09,2011
9523,CENTRO OESTE,GOIAS,2.829,2011-03-09,2011
9524,CENTRO OESTE,MATO GROSSO,2.951,2011-03-09,2011
9525,CENTRO OESTE,MATO GROSSO DO SUL,2.729,2011-03-09,2011
9526,NORDESTE,ALAGOAS,2.815,2011-03-09,2011
9527,NORDESTE,BAHIA,2.738,2011-03-09,2011
9528,NORDESTE,CEARA,2.754,2011-03-09,2011
9529,NORDESTE,MARANHAO,2.728,2011-03-09,2011
9530,CENTRO OESTE,DISTRITO FEDERAL,2.941,2011-03-16,2011
9531,SUDESTE,SAO PAULO,2.554,2011-03-16,2011
9532,SUL,PARANA,2.623,2011-03-16,2011
9533,SUL,RIO GRANDE DO SUL,2.643,2011-03-16,2011
9534,SUL,SANTA CATARINA,2.626,2011-03-16,2011
9535,SUDESTE,RIO DE JANEIRO,2.732,2011-03-16,2011
9536,SUDESTE,MINAS GERAIS,2.663,2011-03-16,2011
9537,NORTE,TOCANTINS,2.821,2011-03-16,2011
9538,CENTRO OESTE,GOIAS,2.865,2011-03-16,2011
9539,CENTRO OESTE,MATO GROSSO,2.95,2011-03-16,2011
9540,CENTRO OESTE,MATO GROSSO DO SUL,2.728,2011-03-16,2011
9541,NORDESTE,ALAGOAS,2.806,2011-03-16,2011
9542,NORDESTE,BAHIA,2.775,2011-03-16,2011
9543,NORDESTE,CEARA,2.764,2011-03-16,2011
9544,NORDESTE,MARANHAO,2.735,2011-03-16,2011
9545,NORDESTE,PARAIBA,2.536,2011-03-16,2011
9546,NORDESTE,PERNAMBUCO,2.634,2011-03-16,2011
9547,NORDESTE,PIAUI,2.652,2011-03-16,2011
9548,NORDESTE,RIO GRANDE DO NORTE,2.762,2011-03-16,2011
9549,NORDESTE,SERGIPE,2.633,2011-03-16,2011
9550,NORTE,ACRE,3.04,2011-03-16,2011
9551,NORTE,AMAPA,2.817,2011-03-16,2011
9552,NORTE,AMAZONAS,2.714,2011-03-16,2011
9553,NORTE,PARA,2.754,2011-03-16,2011
9554,NORTE,RONDONIA,2.883,2011-03-16,2011
9555,NORTE,RORAIMA,2.839,2011-03-16,2011
9556,SUDESTE,ESPIRITO SANTO,2.786,2011-03-16,2011
9557,SUL,RIO GRANDE DO SUL,2.652,2011-03-23,2011
9558,SUL,SANTA CATARINA,2.655,2011-03-23,2011
9559,SUL,PARANA,2.653,2011-03-23,2011
9560,SUDESTE,SAO PAULO,2.584,2011-03-23,2011
9561,SUDESTE,RIO DE JANEIRO,2.76,2011-03-23,2011
9562,SUDESTE,MINAS GERAIS,2.682,2011-03-23,2011
9563,CENTRO OESTE,DISTRITO FEDERAL,2.937,2011-03-23,2011
9564,CENTRO OESTE,GOIAS,2.872,2011-03-23,2011
9565,CENTRO OESTE,MATO GROSSO,2.966,2011-03-23,2011
9566,CENTRO OESTE,MATO GROSSO DO SUL,2.755,2011-03-23,2011
9567,NORDESTE,ALAGOAS,2.798,2011-03-23,2011
9568,NORDESTE,BAHIA,2.777,2011-03-23,2011
9569,NORDESTE,CEARA,2.774,2011-03-23,2011
9570,NORDESTE,MARANHAO,2.736,2011-03-23,2011
9571,NORDESTE,PARAIBA,2.532,2011-03-23,2011
9572,NORDESTE,PERNAMBUCO,2.631,2011-03-23,2011
9573,NORDESTE,PIAUI,2.648,2011-03-23,2011
9574,NORDESTE,RIO GRANDE DO NORTE,2.768,2011-03-23,2011
9575,NORDESTE,SERGIPE,2.647,2011-03-23,2011
9576,NORTE,ACRE,3.039,2011-03-23,2011
9577,NORTE,AMAPA,2.817,2011-03-23,2011
9578,NORTE,AMAZONAS,2.717,2011-03-23,2011
9579,NORTE,PARA,2.759,2011-03-23,2011
9580,NORTE,RONDONIA,2.897,2011-03-23,2011
9581,NORTE,RORAIMA,2.839,2011-03-23,2011
9582,NORTE,TOCANTINS,2.821,2011-03-23,2011
9583,SUDESTE,ESPIRITO SANTO,2.793,2011-03-23,2011
9584,CENTRO OESTE,DISTRITO FEDERAL,2.878,2011-03-30,2011
9585,CENTRO OESTE,GOIAS,2.871,2011-03-30,2011
9586,CENTRO OESTE,MATO GROSSO,2.978,2011-03-30,2011
9587,CENTRO OESTE,MATO GROSSO DO SUL,2.781,2011-03-30,2011
9588,NORDESTE,ALAGOAS,2.814,2011-03-30,2011
9589,NORDESTE,BAHIA,2.786,2011-03-30,2011
9590,NORDESTE,CEARA,2.771,2011-03-30,2011
9591,NORDESTE,MARANHAO,2.743,2011-03-30,2011
9592,NORDESTE,PARAIBA,2.534,2011-03-30,2011
9593,NORDESTE,PERNAMBUCO,2.63,2011-03-30,2011
9594,NORDESTE,PIAUI,2.662,2011-03-30,2011
9595,NORDESTE,RIO GRANDE DO NORTE,2.767,2011-03-30,2011
9596,NORDESTE,SERGIPE,2.693,2011-03-30,2011
9597,NORTE,ACRE,3.059,2011-03-30,2011
9598,NORTE,AMAPA,2.894,2011-03-30,2011
9599,NORTE,PARA,2.787,2011-03-30,2011
9600,NORTE,RONDONIA,2.934,2011-03-30,2011
9601,NORTE,RORAIMA,3.048,2011-03-30,2011
9602,NORTE,TOCANTINS,2.839,2011-03-30,2011
9603,SUDESTE,ESPIRITO SANTO,2.831,2011-03-30,2011
9604,SUDESTE,MINAS GERAIS,2.732,2011-03-30,2011
9605,SUDESTE,RIO DE JANEIRO,2.772,2011-03-30,2011
9606,SUDESTE,SAO PAULO,2.633,2011-03-30,2011
9607,SUL,PARANA,2.671,2011-03-30,2011
9608,SUL,RIO GRANDE DO SUL,2.691,2011-03-30,2011
9609,SUL,SANTA CATARINA,2.669,2011-03-30,2011
9610,NORTE,AMAZONAS,2.732,2011-03-30,2011
9611,NORTE,PARA,2.878,2011-04-06,2011
9612,CENTRO OESTE,DISTRITO FEDERAL,2.878,2011-04-06,2011
9613,CENTRO OESTE,MATO GROSSO,2.973,2011-04-06,2011
9614,CENTRO OESTE,GOIAS,2.938,2011-04-06,2011
9615,NORTE,ACRE,3.064,2011-04-06,2011
9616,NORTE,AMAPA,2.894,2011-04-06,2011
9617,NORTE,AMAZONAS,2.845,2011-04-06,2011
9618,NORTE,RONDONIA,2.946,2011-04-06,2011
9619,NORTE,RORAIMA,3.061,2011-04-06,2011
9620,NORTE,TOCANTINS,2.883,2011-04-06,2011
9621,NORDESTE,PIAUI,2.782,2011-04-06,2011
9622,NORDESTE,PERNAMBUCO,2.716,2011-04-06,2011
9623,NORDESTE,PARAIBA,2.588,2011-04-06,2011
9624,NORDESTE,MARANHAO,2.768,2011-04-06,2011
9625,NORDESTE,SERGIPE,2.755,2011-04-06,2011
9626,NORDESTE,CEARA,2.786,2011-04-06,2011
9627,NORDESTE,ALAGOAS,2.829,2011-04-06,2011
9628,CENTRO OESTE,MATO GROSSO DO SUL,2.849,2011-04-06,2011
9629,SUDESTE,ESPIRITO SANTO,2.91,2011-04-06,2011
9630,SUDESTE,MINAS GERAIS,2.807,2011-04-06,2011
9631,SUDESTE,RIO DE JANEIRO,2.873,2011-04-06,2011
9632,SUDESTE,SAO PAULO,2.673,2011-04-06,2011
9633,SUL,PARANA,2.727,2011-04-06,2011
9634,SUL,RIO GRANDE DO SUL,2.856,2011-04-06,2011
9635,SUL,SANTA CATARINA,2.804,2011-04-06,2011
9636,NORDESTE,BAHIA,2.824,2011-04-06,2011
9637,NORDESTE,RIO GRANDE DO NORTE,2.878,2011-04-06,2011
9638,CENTRO OESTE,MATO GROSSO DO SUL,2.877,2011-04-13,2011
9639,NORDESTE,ALAGOAS,2.868,2011-04-13,2011
9640,NORDESTE,BAHIA,2.839,2011-04-13,2011
9641,NORDESTE,CEARA,2.823,2011-04-13,2011
9642,NORDESTE,MARANHAO,2.796,2011-04-13,2011
9643,NORDESTE,PARAIBA,2.61,2011-04-13,2011
9644,NORDESTE,PERNAMBUCO,2.735,2011-04-13,2011
9645,NORDESTE,PIAUI,2.814,2011-04-13,2011
9646,NORDESTE,RIO GRANDE DO NORTE,2.893,2011-04-13,2011
9647,NORDESTE,SERGIPE,2.798,2011-04-13,2011
9648,NORTE,ACRE,3.161,2011-04-13,2011
9649,CENTRO OESTE,MATO GROSSO,2.979,2011-04-13,2011
9650,NORTE,AMAPA,2.925,2011-04-13,2011
9651,NORTE,PARA,2.873,2011-04-13,2011
9652,NORTE,RONDONIA,2.93,2011-04-13,2011
9653,NORTE,RORAIMA,3.064,2011-04-13,2011
9654,NORTE,TOCANTINS,2.892,2011-04-13,2011
9655,SUDESTE,ESPIRITO SANTO,2.941,2011-04-13,2011
9656,SUDESTE,MINAS GERAIS,2.84,2011-04-13,2011
9657,SUDESTE,RIO DE JANEIRO,2.899,2011-04-13,2011
9658,SUDESTE,SAO PAULO,2.697,2011-04-13,2011
9659,SUL,PARANA,2.76,2011-04-13,2011
9660,SUL,RIO GRANDE DO SUL,2.894,2011-04-13,2011
9661,SUL,SANTA CATARINA,2.837,2011-04-13,2011
9662,NORTE,AMAZONAS,2.838,2011-04-13,2011
9663,CENTRO OESTE,GOIAS,2.95,2011-04-13,2011
9664,CENTRO OESTE,DISTRITO FEDERAL,2.91,2011-04-13,2011
9665,NORDESTE,ALAGOAS,2.902,2011-04-20,2011
9666,CENTRO OESTE,MATO GROSSO DO SUL,2.892,2011-04-20,2011
9667,CENTRO OESTE,MATO GROSSO,2.988,2011-04-20,2011
9668,CENTRO OESTE,GOIAS,2.958,2011-04-20,2011
9669,CENTRO OESTE,DISTRITO FEDERAL,2.912,2011-04-20,2011
9670,NORDESTE,BAHIA,2.844,2011-04-20,2011
9671,NORDESTE,CEARA,2.817,2011-04-20,2011
9672,NORDESTE,PARAIBA,2.62,2011-04-20,2011
9673,SUL,SANTA CATARINA,2.825,2011-04-20,2011
9674,SUL,PARANA,2.78,2011-04-20,2011
9675,SUDESTE,SAO PAULO,2.734,2011-04-20,2011
9676,SUDESTE,RIO DE JANEIRO,2.926,2011-04-20,2011
9677,SUDESTE,MINAS GERAIS,2.888,2011-04-20,2011
9678,SUDESTE,ESPIRITO SANTO,2.974,2011-04-20,2011
9679,NORTE,TOCANTINS,2.975,2011-04-20,2011
9680,SUL,RIO GRANDE DO SUL,2.895,2011-04-20,2011
9681,NORDESTE,PERNAMBUCO,2.762,2011-04-20,2011
9682,NORDESTE,PIAUI,2.759,2011-04-20,2011
9683,NORDESTE,RIO GRANDE DO NORTE,2.856,2011-04-20,2011
9684,NORDESTE,SERGIPE,2.807,2011-04-20,2011
9685,NORTE,ACRE,3.183,2011-04-20,2011
9686,NORTE,AMAPA,3.0,2011-04-20,2011
9687,NORTE,AMAZONAS,2.871,2011-04-20,2011
9688,NORTE,PARA,2.874,2011-04-20,2011
9689,NORTE,RONDONIA,2.985,2011-04-20,2011
9690,NORTE,RORAIMA,3.064,2011-04-20,2011
9691,NORDESTE,MARANHAO,2.785,2011-04-20,2011
9692,CENTRO OESTE,MATO GROSSO DO SUL,2.942,2011-04-27,2011
9693,NORDESTE,ALAGOAS,2.913,2011-04-27,2011
9694,NORDESTE,BAHIA,2.873,2011-04-27,2011
9695,NORDESTE,CEARA,2.825,2011-04-27,2011
9696,NORDESTE,MARANHAO,2.83,2011-04-27,2011
9697,NORDESTE,PARAIBA,2.623,2011-04-27,2011
9698,NORDESTE,PERNAMBUCO,2.775,2011-04-27,2011
9699,NORDESTE,PIAUI,2.705,2011-04-27,2011
9700,NORDESTE,RIO GRANDE DO NORTE,2.875,2011-04-27,2011
9701,NORDESTE,SERGIPE,2.843,2011-04-27,2011
9702,CENTRO OESTE,MATO GROSSO,3.03,2011-04-27,2011
9703,NORTE,ACRE,3.181,2011-04-27,2011
9704,NORTE,AMAZONAS,2.892,2011-04-27,2011
9705,NORTE,PARA,2.858,2011-04-27,2011
9706,NORTE,RONDONIA,3.018,2011-04-27,2011
9707,NORTE,RORAIMA,3.049,2011-04-27,2011
9708,NORTE,TOCANTINS,3.122,2011-04-27,2011
9709,SUDESTE,ESPIRITO SANTO,3.051,2011-04-27,2011
9710,SUDESTE,MINAS GERAIS,2.928,2011-04-27,2011
9711,SUDESTE,SAO PAULO,2.807,2011-04-27,2011
9712,SUL,PARANA,2.809,2011-04-27,2011
9713,NORTE,AMAPA,2.97,2011-04-27,2011
9714,CENTRO OESTE,GOIAS,3.168,2011-04-27,2011
9715,CENTRO OESTE,DISTRITO FEDERAL,2.934,2011-04-27,2011
9716,SUL,RIO GRANDE DO SUL,2.911,2011-04-27,2011
9717,SUL,SANTA CATARINA,2.821,2011-04-27,2011
9718,SUDESTE,RIO DE JANEIRO,2.991,2011-04-27,2011
9719,SUL,RIO GRANDE DO SUL,2.936,2011-05-04,2011
9720,SUL,SANTA CATARINA,2.92,2011-05-04,2011
9721,SUL,PARANA,2.838,2011-05-04,2011
9722,SUDESTE,SAO PAULO,2.826,2011-05-04,2011
9723,SUDESTE,RIO DE JANEIRO,3.017,2011-05-04,2011
9724,SUDESTE,MINAS GERAIS,2.964,2011-05-04,2011
9725,SUDESTE,ESPIRITO SANTO,3.067,2011-05-04,2011
9726,NORTE,TOCANTINS,3.119,2011-05-04,2011
9727,NORTE,RONDONIA,3.111,2011-05-04,2011
9728,NORTE,PARA,2.921,2011-05-04,2011
9729,NORTE,RORAIMA,3.051,2011-05-04,2011
9730,CENTRO OESTE,DISTRITO FEDERAL,2.916,2011-05-04,2011
9731,CENTRO OESTE,GOIAS,3.155,2011-05-04,2011
9732,CENTRO OESTE,MATO GROSSO,3.029,2011-05-04,2011
9733,CENTRO OESTE,MATO GROSSO DO SUL,2.958,2011-05-04,2011
9734,NORDESTE,ALAGOAS,2.964,2011-05-04,2011
9735,NORDESTE,BAHIA,2.885,2011-05-04,2011
9736,NORDESTE,MARANHAO,2.82,2011-05-04,2011
9737,NORDESTE,PARAIBA,2.633,2011-05-04,2011
9738,NORDESTE,PERNAMBUCO,2.77,2011-05-04,2011
9739,NORDESTE,PIAUI,2.758,2011-05-04,2011
9740,NORDESTE,RIO GRANDE DO NORTE,2.852,2011-05-04,2011
9741,NORDESTE,SERGIPE,2.859,2011-05-04,2011
9742,NORTE,ACRE,3.188,2011-05-04,2011
9743,NORTE,AMAPA,2.963,2011-05-04,2011
9744,NORTE,AMAZONAS,2.926,2011-05-04,2011
9745,NORDESTE,CEARA,2.818,2011-05-04,2011
9746,CENTRO OESTE,DISTRITO FEDERAL,2.86,2011-05-11,2011
9747,SUL,SANTA CATARINA,2.823,2011-05-11,2011
9748,SUL,RIO GRANDE DO SUL,2.902,2011-05-11,2011
9749,SUL,PARANA,2.815,2011-05-11,2011
